route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
5356_123842,313,5402_23324,Spencer Dock,12649,1,5402_7778195_4461029,5402_514
5356_123842,316,5402_23325,Spencer Dock,8002,1,5402_7778195_4461017,5402_514
5356_123842,315,5402_23326,Spencer Dock,38,1,5402_7778195_4461003,5402_514
5356_123842,314,5402_23327,Spencer Dock,20886,1,5402_7778195_4461058,5402_515
5356_123842,313,5402_23328,Spencer Dock,12789,1,5402_7778195_4461058,5402_515
5356_123842,313,5402_23329,Spencer Dock,13485,1,5402_7778195_4461021,5402_514
5356_123814,315,5402_2333,Castle Ave,1318,0,5402_7778195_6130010,5402_49
5356_123842,314,5402_23330,Spencer Dock,21582,1,5402_7778195_4461021,5402_514
5356_123842,315,5402_23331,Spencer Dock,205,1,5402_7778195_4461022,5402_514
5356_123842,316,5402_23332,Spencer Dock,7987,1,5402_7778195_4461013,5402_514
5356_123842,314,5402_23333,Spencer Dock,20666,1,5402_7778195_4461002,5402_514
5356_123842,313,5402_23334,Spencer Dock,12569,1,5402_7778195_4461002,5402_514
5356_123842,315,5402_23335,Spencer Dock,174,1,5402_7778195_4461017,5402_514
5356_123842,314,5402_23336,Spencer Dock,20923,1,5402_7778195_4461028,5402_514
5356_123842,313,5402_23337,Spencer Dock,12826,1,5402_7778195_4461028,5402_514
5356_123842,316,5402_23338,Spencer Dock,8014,1,5402_7778195_4461014,5402_514
5356_123842,314,5402_23339,Spencer Dock,20856,1,5402_7778195_4461054,5402_514
5356_123814,314,5402_2334,Castle Ave,20410,0,5402_7778195_6130009,5402_49
5356_123842,313,5402_23340,Spencer Dock,12759,1,5402_7778195_4461054,5402_514
5356_123842,315,5402_23341,Spencer Dock,1496,1,5402_7778195_4461029,5402_514
5356_123842,313,5402_23342,Spencer Dock,12551,1,5402_7778195_4461047,5402_514
5356_123842,314,5402_23343,Spencer Dock,20648,1,5402_7778195_4461047,5402_514
5356_123842,315,5402_23344,Spencer Dock,148,1,5402_7778195_4461012,5402_514
5356_123842,316,5402_23345,Spencer Dock,8038,1,5402_7778195_4461019,5402_514
5356_123842,313,5402_23346,Spencer Dock,12729,1,5402_7778195_4461051,5402_514
5356_123842,314,5402_23347,Spencer Dock,20826,1,5402_7778195_4461051,5402_514
5356_123842,315,5402_23348,Spencer Dock,1440,1,5402_7778195_4461043,5402_514
5356_123842,314,5402_23349,Spencer Dock,20581,1,5402_7778195_4461044,5402_514
5356_123814,313,5402_2335,Castle Ave,12313,0,5402_7778195_6130009,5402_49
5356_123842,313,5402_23350,Spencer Dock,12484,1,5402_7778195_4461044,5402_514
5356_123842,316,5402_23351,Spencer Dock,7976,1,5402_7778195_4461011,5402_514
5356_123842,314,5402_23352,Spencer Dock,20820,1,5402_7778195_4461032,5402_514
5356_123842,313,5402_23353,Spencer Dock,12723,1,5402_7778195_4461032,5402_514
5356_123842,315,5402_23354,Spencer Dock,109,1,5402_7778195_4461045,5402_514
5356_123842,314,5402_23355,Spencer Dock,20539,1,5402_7778195_4461008,5402_514
5356_123842,313,5402_23356,Spencer Dock,12442,1,5402_7778195_4461008,5402_514
5356_123842,315,5402_23357,Spencer Dock,40,1,5402_7778195_4461003,5402_514
5356_123842,316,5402_23358,Spencer Dock,8004,1,5402_7778195_4461017,5402_514
5356_123842,313,5402_23359,Spencer Dock,12546,1,5402_7778195_4461012,5402_514
5356_123814,316,5402_2336,Castle Ave,7525,0,5402_7778195_6130003,5402_49
5356_123842,314,5402_23360,Spencer Dock,20643,1,5402_7778195_4461012,5402_514
5356_123842,315,5402_23361,Spencer Dock,207,1,5402_7778195_4461022,5402_514
5356_123842,314,5402_23362,Spencer Dock,20925,1,5402_7778195_4461028,5402_514
5356_123842,313,5402_23363,Spencer Dock,12828,1,5402_7778195_4461028,5402_514
5356_123842,316,5402_23364,Spencer Dock,8016,1,5402_7778195_4461014,5402_514
5356_123842,315,5402_23365,Spencer Dock,25,1,5402_7778195_4461002,5402_514
5356_123842,314,5402_23366,Spencer Dock,20858,1,5402_7778195_4461054,5402_514
5356_123842,313,5402_23367,Spencer Dock,12761,1,5402_7778195_4461054,5402_514
5356_123842,316,5402_23368,Spencer Dock,8040,1,5402_7778195_4461019,5402_514
5356_123842,315,5402_23369,Spencer Dock,136,1,5402_7778195_4461026,5402_514
5356_123814,313,5402_2337,Castle Ave,11851,0,5402_7778195_6130003,5402_49
5356_123842,313,5402_23370,Spencer Dock,12731,1,5402_7778195_4461051,5402_514
5356_123842,314,5402_23371,Spencer Dock,20828,1,5402_7778195_4461051,5402_514
5356_123842,316,5402_23372,Spencer Dock,7978,1,5402_7778195_4461011,5402_514
5356_123842,316,5402_23373,Spencer Dock,7874,1,5402_7778195_4461033,5402_514
5356_123842,315,5402_23374,Spencer Dock,1,1,5402_7778195_4461047,5402_514
5356_123842,314,5402_23375,Spencer Dock,20601,1,5402_7778195_4461064,5402_514
5356_123842,313,5402_23376,Spencer Dock,12504,1,5402_7778195_4461064,5402_514
5356_123842,316,5402_23377,Spencer Dock,8084,1,5402_7778195_4461034,5402_514
5356_123842,315,5402_23378,Spencer Dock,63,1,5402_7778195_4461048,5402_514
5356_123842,314,5402_23379,Spencer Dock,21565,1,5402_7778195_4461065,5402_514
5356_123814,314,5402_2338,Castle Ave,19948,0,5402_7778195_6130003,5402_49
5356_123842,313,5402_23380,Spencer Dock,13468,1,5402_7778195_4461065,5402_514
5356_123842,316,5402_23381,Spencer Dock,7876,1,5402_7778195_4461033,5402_514
5356_123842,315,5402_23382,Spencer Dock,3,1,5402_7778195_4461047,5402_514
5356_123842,314,5402_23383,Spencer Dock,20603,1,5402_7778195_4461064,5402_514
5356_123842,313,5402_23384,Spencer Dock,12506,1,5402_7778195_4461064,5402_514
5356_123842,316,5402_23385,Spencer Dock,8086,1,5402_7778195_4461034,5402_514
5356_123842,314,5402_23386,Spencer Dock,21567,1,5402_7778195_4461065,5402_514
5356_123842,313,5402_23387,Spencer Dock,13470,1,5402_7778195_4461065,5402_514
5356_123842,315,5402_23388,Spencer Dock,65,1,5402_7778195_4461048,5402_514
5356_123843,313,5402_23389,Baldoyle,11924,0,5402_7778195_6471001,5402_516
5356_123814,315,5402_2339,Castle Ave,1174,0,5402_7778195_6130006,5402_50
5356_123843,314,5402_23390,Baldoyle,20021,0,5402_7778195_6471001,5402_516
5356_123843,314,5402_23391,Baldoyle,20753,0,5402_7778195_6471003,5402_516
5356_123843,313,5402_23392,Baldoyle,12656,0,5402_7778195_6471003,5402_516
5356_123843,315,5402_23393,Baldoyle,2388,0,5402_7778195_6471003,5402_516
5356_123843,313,5402_23394,Baldoyle,12387,0,5402_7778195_6471002,5402_517
5356_123843,314,5402_23395,Baldoyle,20484,0,5402_7778195_6471002,5402_517
5356_123843,313,5402_23396,Baldoyle,11994,0,5402_7778195_6471007,5402_516
5356_123843,314,5402_23397,Baldoyle,20091,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23398,Baldoyle,2612,0,5402_7778195_6471001,5402_516
5356_123843,313,5402_23399,Baldoyle,11926,0,5402_7778195_6471001,5402_516
5356_123858,314,5402_234,Shaw street,23597,0,5402_7778195_9001014,5402_2
5356_123814,316,5402_2340,Castle Ave,7452,0,5402_7778195_6130005,5402_49
5356_123843,314,5402_23400,Baldoyle,20023,0,5402_7778195_6471001,5402_516
5356_123843,315,5402_23401,Baldoyle,2442,0,5402_7778195_6471002,5402_516
5356_123843,314,5402_23402,Baldoyle,23262,0,5402_7778195_6471004,5402_516
5356_123843,313,5402_23403,Baldoyle,15165,0,5402_7778195_6471004,5402_516
5356_123843,314,5402_23404,Baldoyle,20078,0,5402_7778195_6471005,5402_516
5356_123843,316,5402_23405,Baldoyle,8708,0,5402_7778195_6471003,5402_517
5356_123843,315,5402_23406,Baldoyle,2371,0,5402_7778195_6471004,5402_518
5356_123843,313,5402_23407,Baldoyle,11981,0,5402_7778195_6471005,5402_516
5356_123843,314,5402_23408,Baldoyle,20755,0,5402_7778195_6471003,5402_516
5356_123843,313,5402_23409,Baldoyle,12658,0,5402_7778195_6471003,5402_516
5356_123814,313,5402_2341,Castle Ave,12254,0,5402_7778195_6130006,5402_49
5356_123843,315,5402_23410,Baldoyle,2598,0,5402_7778195_6471005,5402_516
5356_123843,313,5402_23411,Baldoyle,11888,0,5402_7778195_6471006,5402_516
5356_123843,316,5402_23412,Baldoyle,7779,0,5402_7778195_6471001,5402_517
5356_123843,314,5402_23413,Baldoyle,19985,0,5402_7778195_6471006,5402_516
5356_123843,315,5402_23414,Baldoyle,2390,0,5402_7778195_6471003,5402_516
5356_123843,313,5402_23415,Baldoyle,12050,0,5402_7778195_6471009,5402_516
5356_123843,314,5402_23416,Baldoyle,20147,0,5402_7778195_6471009,5402_516
5356_123843,315,5402_23417,Baldoyle,2614,0,5402_7778195_6471001,5402_516
5356_123843,316,5402_23418,Baldoyle,7648,0,5402_7778195_6471002,5402_517
5356_123843,313,5402_23419,Baldoyle,12389,0,5402_7778195_6471002,5402_518
5356_123814,314,5402_2342,Castle Ave,20351,0,5402_7778195_6130006,5402_49
5356_123843,314,5402_23420,Baldoyle,20486,0,5402_7778195_6471002,5402_518
5356_123843,313,5402_23421,Baldoyle,11996,0,5402_7778195_6471007,5402_516
5356_123843,314,5402_23422,Baldoyle,20093,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23423,Baldoyle,2444,0,5402_7778195_6471002,5402_516
5356_123843,316,5402_23424,Baldoyle,8710,0,5402_7778195_6471003,5402_516
5356_123843,313,5402_23425,Baldoyle,11928,0,5402_7778195_6471001,5402_517
5356_123843,314,5402_23426,Baldoyle,20025,0,5402_7778195_6471001,5402_517
5356_123843,315,5402_23427,Baldoyle,2373,0,5402_7778195_6471004,5402_516
5356_123843,314,5402_23428,Baldoyle,23264,0,5402_7778195_6471004,5402_516
5356_123843,313,5402_23429,Baldoyle,15167,0,5402_7778195_6471004,5402_516
5356_123814,315,5402_2343,Castle Ave,1192,0,5402_7778195_6130007,5402_49
5356_123843,315,5402_23430,Baldoyle,2600,0,5402_7778195_6471005,5402_516
5356_123843,314,5402_23431,Baldoyle,20080,0,5402_7778195_6471005,5402_517
5356_123843,316,5402_23432,Baldoyle,7771,0,5402_7778195_6471004,5402_518
5356_123843,313,5402_23433,Baldoyle,11983,0,5402_7778195_6471005,5402_517
5356_123843,315,5402_23434,Baldoyle,2392,0,5402_7778195_6471003,5402_516
5356_123843,314,5402_23435,Baldoyle,20757,0,5402_7778195_6471003,5402_517
5356_123843,316,5402_23436,Baldoyle,7773,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23437,Baldoyle,12660,0,5402_7778195_6471003,5402_517
5356_123843,315,5402_23438,Baldoyle,2626,0,5402_7778195_6471007,5402_516
5356_123843,313,5402_23439,Baldoyle,11890,0,5402_7778195_6471006,5402_517
5356_123814,314,5402_2344,Castle Ave,20379,0,5402_7778195_6130005,5402_49
5356_123843,316,5402_23440,Baldoyle,7781,0,5402_7778195_6471001,5402_518
5356_123843,314,5402_23441,Baldoyle,19987,0,5402_7778195_6471006,5402_517
5356_123843,313,5402_23442,Baldoyle,12052,0,5402_7778195_6471009,5402_516
5356_123843,315,5402_23443,Baldoyle,2616,0,5402_7778195_6471001,5402_517
5356_123843,316,5402_23444,Baldoyle,7650,0,5402_7778195_6471002,5402_518
5356_123843,314,5402_23445,Baldoyle,20149,0,5402_7778195_6471009,5402_516
5356_123843,316,5402_23446,Baldoyle,7789,0,5402_7778195_6471005,5402_516
5356_123843,315,5402_23447,Baldoyle,2446,0,5402_7778195_6471002,5402_517
5356_123843,313,5402_23448,Baldoyle,12391,0,5402_7778195_6471002,5402_518
5356_123843,314,5402_23449,Baldoyle,20488,0,5402_7778195_6471002,5402_518
5356_123814,313,5402_2345,Castle Ave,12282,0,5402_7778195_6130005,5402_49
5356_123843,313,5402_23450,Baldoyle,11998,0,5402_7778195_6471007,5402_516
5356_123843,316,5402_23451,Baldoyle,8712,0,5402_7778195_6471003,5402_517
5356_123843,314,5402_23452,Baldoyle,20095,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23453,Baldoyle,2643,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23454,Baldoyle,11930,0,5402_7778195_6471001,5402_516
5356_123843,316,5402_23455,Baldoyle,7667,0,5402_7778195_6471007,5402_517
5356_123843,315,5402_23456,Baldoyle,2375,0,5402_7778195_6471004,5402_518
5356_123843,314,5402_23457,Baldoyle,20027,0,5402_7778195_6471001,5402_516
5356_123843,315,5402_23458,Baldoyle,2602,0,5402_7778195_6471005,5402_516
5356_123843,314,5402_23459,Baldoyle,23266,0,5402_7778195_6471004,5402_517
5356_123814,315,5402_2346,Castle Ave,1269,0,5402_7778195_6130009,5402_49
5356_123843,313,5402_23460,Baldoyle,15169,0,5402_7778195_6471004,5402_517
5356_123843,316,5402_23461,Baldoyle,7627,0,5402_7778195_6471008,5402_518
5356_123843,314,5402_23462,Baldoyle,20082,0,5402_7778195_6471005,5402_516
5356_123843,315,5402_23463,Baldoyle,2394,0,5402_7778195_6471003,5402_517
5356_123843,316,5402_23464,Baldoyle,7775,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23465,Baldoyle,11985,0,5402_7778195_6471005,5402_516
5356_123843,315,5402_23466,Baldoyle,2628,0,5402_7778195_6471007,5402_516
5356_123843,314,5402_23467,Baldoyle,20759,0,5402_7778195_6471003,5402_517
5356_123843,316,5402_23468,Baldoyle,7783,0,5402_7778195_6471001,5402_518
5356_123843,313,5402_23469,Baldoyle,12662,0,5402_7778195_6471003,5402_517
5356_123814,316,5402_2347,Castle Ave,7551,0,5402_7778195_6130004,5402_50
5356_123843,315,5402_23470,Baldoyle,2618,0,5402_7778195_6471001,5402_516
5356_123843,316,5402_23471,Baldoyle,7652,0,5402_7778195_6471002,5402_517
5356_123843,313,5402_23472,Baldoyle,11892,0,5402_7778195_6471006,5402_518
5356_123843,314,5402_23473,Baldoyle,19989,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23474,Baldoyle,12054,0,5402_7778195_6471009,5402_516
5356_123843,316,5402_23475,Baldoyle,7791,0,5402_7778195_6471005,5402_517
5356_123843,315,5402_23476,Baldoyle,2448,0,5402_7778195_6471002,5402_518
5356_123843,314,5402_23477,Baldoyle,20151,0,5402_7778195_6471009,5402_516
5356_123843,315,5402_23478,Baldoyle,2685,0,5402_7778195_6471008,5402_516
5356_123843,316,5402_23479,Baldoyle,8714,0,5402_7778195_6471003,5402_517
5356_123814,314,5402_2348,Castle Ave,21111,0,5402_7778195_6130002,5402_49
5356_123843,313,5402_23480,Baldoyle,12393,0,5402_7778195_6471002,5402_518
5356_123843,314,5402_23481,Baldoyle,20490,0,5402_7778195_6471002,5402_518
5356_123843,313,5402_23482,Baldoyle,12000,0,5402_7778195_6471007,5402_516
5356_123843,316,5402_23483,Baldoyle,7669,0,5402_7778195_6471007,5402_517
5356_123843,314,5402_23484,Baldoyle,20097,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23485,Baldoyle,2645,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23486,Baldoyle,11932,0,5402_7778195_6471001,5402_516
5356_123843,315,5402_23487,Baldoyle,2377,0,5402_7778195_6471004,5402_517
5356_123843,314,5402_23488,Baldoyle,20029,0,5402_7778195_6471001,5402_516
5356_123843,316,5402_23489,Baldoyle,7629,0,5402_7778195_6471008,5402_518
5356_123814,313,5402_2349,Castle Ave,13014,0,5402_7778195_6130002,5402_49
5356_123843,315,5402_23490,Baldoyle,2604,0,5402_7778195_6471005,5402_516
5356_123843,314,5402_23491,Baldoyle,23268,0,5402_7778195_6471004,5402_517
5356_123843,313,5402_23492,Baldoyle,15171,0,5402_7778195_6471004,5402_517
5356_123843,316,5402_23493,Baldoyle,7777,0,5402_7778195_6471006,5402_518
5356_123843,314,5402_23494,Baldoyle,20084,0,5402_7778195_6471005,5402_516
5356_123843,315,5402_23495,Baldoyle,2396,0,5402_7778195_6471003,5402_517
5356_123843,313,5402_23496,Baldoyle,11987,0,5402_7778195_6471005,5402_516
5356_123843,316,5402_23497,Baldoyle,7785,0,5402_7778195_6471001,5402_518
5356_123843,315,5402_23498,Baldoyle,2630,0,5402_7778195_6471007,5402_516
5356_123843,316,5402_23499,Baldoyle,7654,0,5402_7778195_6471002,5402_517
5356_123858,315,5402_235,Shaw street,3108,0,5402_7778195_9001001,5402_1
5356_123814,315,5402_2350,Castle Ave,1238,0,5402_7778195_6130008,5402_49
5356_123843,314,5402_23500,Baldoyle,20761,0,5402_7778195_6471003,5402_518
5356_123843,313,5402_23501,Baldoyle,12664,0,5402_7778195_6471003,5402_518
5356_123843,315,5402_23502,Baldoyle,2620,0,5402_7778195_6471001,5402_516
5356_123843,314,5402_23503,Baldoyle,20042,0,5402_7778195_6471010,5402_517
5356_123843,313,5402_23504,Baldoyle,11945,0,5402_7778195_6471010,5402_517
5356_123843,316,5402_23505,Baldoyle,7681,0,5402_7778195_6471009,5402_518
5356_123843,313,5402_23506,Baldoyle,12056,0,5402_7778195_6471009,5402_516
5356_123843,315,5402_23507,Baldoyle,2450,0,5402_7778195_6471002,5402_517
5356_123843,314,5402_23508,Baldoyle,20153,0,5402_7778195_6471009,5402_516
5356_123843,316,5402_23509,Baldoyle,7702,0,5402_7778195_6471010,5402_518
5356_123814,314,5402_2351,Castle Ave,20214,0,5402_7778195_6130007,5402_49
5356_123843,315,5402_23510,Baldoyle,2687,0,5402_7778195_6471008,5402_516
5356_123843,316,5402_23511,Baldoyle,8716,0,5402_7778195_6471003,5402_517
5356_123843,313,5402_23512,Baldoyle,12395,0,5402_7778195_6471002,5402_518
5356_123843,314,5402_23513,Baldoyle,20492,0,5402_7778195_6471002,5402_518
5356_123843,313,5402_23514,Baldoyle,12002,0,5402_7778195_6471007,5402_516
5356_123843,316,5402_23515,Baldoyle,7642,0,5402_7778195_6471011,5402_517
5356_123843,314,5402_23516,Baldoyle,20099,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23517,Baldoyle,2647,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23518,Baldoyle,11934,0,5402_7778195_6471001,5402_516
5356_123843,315,5402_23519,Baldoyle,2379,0,5402_7778195_6471004,5402_517
5356_123814,313,5402_2352,Castle Ave,12117,0,5402_7778195_6130007,5402_49
5356_123843,314,5402_23520,Baldoyle,20031,0,5402_7778195_6471001,5402_516
5356_123843,316,5402_23521,Baldoyle,7631,0,5402_7778195_6471008,5402_518
5356_123843,315,5402_23522,Baldoyle,2606,0,5402_7778195_6471005,5402_516
5356_123843,314,5402_23523,Baldoyle,23270,0,5402_7778195_6471004,5402_517
5356_123843,313,5402_23524,Baldoyle,15173,0,5402_7778195_6471004,5402_517
5356_123843,316,5402_23525,Baldoyle,7728,0,5402_7778195_6471012,5402_518
5356_123843,314,5402_23526,Baldoyle,20086,0,5402_7778195_6471005,5402_516
5356_123843,315,5402_23527,Baldoyle,2398,0,5402_7778195_6471003,5402_517
5356_123843,313,5402_23528,Baldoyle,11989,0,5402_7778195_6471005,5402_516
5356_123843,316,5402_23529,Baldoyle,7787,0,5402_7778195_6471001,5402_518
5356_123814,316,5402_2353,Castle Ave,7488,0,5402_7778195_6130002,5402_49
5356_123843,315,5402_23530,Baldoyle,2632,0,5402_7778195_6471007,5402_516
5356_123843,316,5402_23531,Baldoyle,7656,0,5402_7778195_6471002,5402_517
5356_123843,314,5402_23532,Baldoyle,20763,0,5402_7778195_6471003,5402_518
5356_123843,313,5402_23533,Baldoyle,12666,0,5402_7778195_6471003,5402_518
5356_123843,315,5402_23534,Baldoyle,2622,0,5402_7778195_6471001,5402_516
5356_123843,314,5402_23535,Baldoyle,20044,0,5402_7778195_6471010,5402_517
5356_123843,313,5402_23536,Baldoyle,11947,0,5402_7778195_6471010,5402_517
5356_123843,316,5402_23537,Baldoyle,7683,0,5402_7778195_6471009,5402_518
5356_123843,313,5402_23538,Baldoyle,12058,0,5402_7778195_6471009,5402_516
5356_123843,315,5402_23539,Baldoyle,2452,0,5402_7778195_6471002,5402_517
5356_123814,313,5402_2354,Castle Ave,12240,0,5402_7778195_6130008,5402_49
5356_123843,314,5402_23540,Baldoyle,20155,0,5402_7778195_6471009,5402_516
5356_123843,316,5402_23541,Baldoyle,7704,0,5402_7778195_6471010,5402_518
5356_123843,315,5402_23542,Baldoyle,2689,0,5402_7778195_6471008,5402_516
5356_123843,313,5402_23543,Baldoyle,12377,0,5402_7778195_6471011,5402_517
5356_123843,316,5402_23544,Baldoyle,8718,0,5402_7778195_6471003,5402_518
5356_123843,314,5402_23545,Baldoyle,20474,0,5402_7778195_6471011,5402_517
5356_123843,316,5402_23546,Baldoyle,7644,0,5402_7778195_6471011,5402_516
5356_123843,313,5402_23547,Baldoyle,12397,0,5402_7778195_6471002,5402_517
5356_123843,314,5402_23548,Baldoyle,20494,0,5402_7778195_6471002,5402_517
5356_123843,315,5402_23549,Baldoyle,2649,0,5402_7778195_6471006,5402_518
5356_123814,314,5402_2355,Castle Ave,20337,0,5402_7778195_6130008,5402_49
5356_123843,313,5402_23550,Baldoyle,12004,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23551,Baldoyle,2381,0,5402_7778195_6471004,5402_517
5356_123843,314,5402_23552,Baldoyle,20101,0,5402_7778195_6471007,5402_516
5356_123843,316,5402_23553,Baldoyle,7633,0,5402_7778195_6471008,5402_518
5356_123843,315,5402_23554,Baldoyle,2608,0,5402_7778195_6471005,5402_516
5356_123843,313,5402_23555,Baldoyle,11936,0,5402_7778195_6471001,5402_517
5356_123843,316,5402_23556,Baldoyle,7730,0,5402_7778195_6471012,5402_518
5356_123843,314,5402_23557,Baldoyle,20033,0,5402_7778195_6471001,5402_517
5356_123843,314,5402_23558,Baldoyle,20054,0,5402_7778195_6471012,5402_516
5356_123843,315,5402_23559,Baldoyle,2400,0,5402_7778195_6471003,5402_517
5356_123814,315,5402_2356,Castle Ave,1284,0,5402_7778195_6130005,5402_50
5356_123843,313,5402_23560,Baldoyle,11957,0,5402_7778195_6471012,5402_516
5356_123843,316,5402_23561,Baldoyle,8701,0,5402_7778195_6471013,5402_518
5356_123843,315,5402_23562,Baldoyle,2634,0,5402_7778195_6471007,5402_516
5356_123843,314,5402_23563,Baldoyle,20088,0,5402_7778195_6471005,5402_517
5356_123843,316,5402_23564,Baldoyle,7658,0,5402_7778195_6471002,5402_518
5356_123843,313,5402_23565,Baldoyle,11991,0,5402_7778195_6471005,5402_517
5356_123843,315,5402_23566,Baldoyle,2624,0,5402_7778195_6471001,5402_516
5356_123843,314,5402_23567,Baldoyle,20765,0,5402_7778195_6471003,5402_517
5356_123843,316,5402_23568,Baldoyle,7685,0,5402_7778195_6471009,5402_518
5356_123843,313,5402_23569,Baldoyle,12668,0,5402_7778195_6471003,5402_517
5356_123814,316,5402_2357,Castle Ave,7513,0,5402_7778195_6130001,5402_49
5356_123843,315,5402_23570,Baldoyle,2454,0,5402_7778195_6471002,5402_516
5356_123843,314,5402_23571,Baldoyle,20046,0,5402_7778195_6471010,5402_517
5356_123843,313,5402_23572,Baldoyle,11949,0,5402_7778195_6471010,5402_517
5356_123843,316,5402_23573,Baldoyle,7706,0,5402_7778195_6471010,5402_518
5356_123843,313,5402_23574,Baldoyle,12060,0,5402_7778195_6471009,5402_516
5356_123843,315,5402_23575,Baldoyle,2691,0,5402_7778195_6471008,5402_517
5356_123843,316,5402_23576,Baldoyle,8720,0,5402_7778195_6471003,5402_518
5356_123843,314,5402_23577,Baldoyle,20157,0,5402_7778195_6471009,5402_516
5356_123843,313,5402_23578,Baldoyle,12379,0,5402_7778195_6471011,5402_516
5356_123843,314,5402_23579,Baldoyle,20476,0,5402_7778195_6471011,5402_516
5356_123814,313,5402_2358,Castle Ave,12140,0,5402_7778195_6130001,5402_49
5356_123843,316,5402_23580,Baldoyle,7646,0,5402_7778195_6471011,5402_517
5356_123843,315,5402_23581,Baldoyle,2651,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23582,Baldoyle,12399,0,5402_7778195_6471002,5402_516
5356_123843,315,5402_23583,Baldoyle,2383,0,5402_7778195_6471004,5402_517
5356_123843,314,5402_23584,Baldoyle,20496,0,5402_7778195_6471002,5402_516
5356_123843,316,5402_23585,Baldoyle,7635,0,5402_7778195_6471008,5402_518
5356_123843,313,5402_23586,Baldoyle,12006,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23587,Baldoyle,2610,0,5402_7778195_6471005,5402_517
5356_123843,316,5402_23588,Baldoyle,7732,0,5402_7778195_6471012,5402_518
5356_123843,314,5402_23589,Baldoyle,20103,0,5402_7778195_6471007,5402_516
5356_123814,314,5402_2359,Castle Ave,20237,0,5402_7778195_6130001,5402_49
5356_123843,313,5402_23590,Baldoyle,11938,0,5402_7778195_6471001,5402_516
5356_123843,315,5402_23591,Baldoyle,2402,0,5402_7778195_6471003,5402_517
5356_123843,314,5402_23592,Baldoyle,20035,0,5402_7778195_6471001,5402_516
5356_123843,316,5402_23593,Baldoyle,8703,0,5402_7778195_6471013,5402_518
5356_123843,314,5402_23594,Baldoyle,20056,0,5402_7778195_6471012,5402_516
5356_123843,313,5402_23595,Baldoyle,11959,0,5402_7778195_6471012,5402_516
5356_123843,315,5402_23596,Baldoyle,2636,0,5402_7778195_6471007,5402_516
5356_123843,314,5402_23597,Baldoyle,20090,0,5402_7778195_6471005,5402_516
5356_123843,316,5402_23598,Baldoyle,7708,0,5402_7778195_6471010,5402_517
5356_123843,313,5402_23599,Baldoyle,11993,0,5402_7778195_6471005,5402_516
5356_123858,316,5402_236,Shaw street,8957,0,5402_7778195_9001001,5402_1
5356_123814,315,5402_2360,Castle Ave,1320,0,5402_7778195_6130010,5402_49
5356_123843,315,5402_23600,Baldoyle,2693,0,5402_7778195_6471008,5402_516
5356_123843,314,5402_23601,Baldoyle,20048,0,5402_7778195_6471010,5402_516
5356_123843,313,5402_23602,Baldoyle,11951,0,5402_7778195_6471010,5402_516
5356_123843,313,5402_23603,Baldoyle,12062,0,5402_7778195_6471009,5402_516
5356_123843,316,5402_23604,Baldoyle,8722,0,5402_7778195_6471003,5402_517
5356_123843,314,5402_23605,Baldoyle,20159,0,5402_7778195_6471009,5402_516
5356_123843,315,5402_23606,Baldoyle,2653,0,5402_7778195_6471006,5402_518
5356_123843,313,5402_23607,Baldoyle,12381,0,5402_7778195_6471011,5402_516
5356_123843,314,5402_23608,Baldoyle,20478,0,5402_7778195_6471011,5402_516
5356_123843,315,5402_23609,Baldoyle,2385,0,5402_7778195_6471004,5402_516
5356_123814,313,5402_2361,Castle Ave,12184,0,5402_7778195_6130010,5402_49
5356_123843,313,5402_23610,Baldoyle,12401,0,5402_7778195_6471002,5402_516
5356_123843,314,5402_23611,Baldoyle,20498,0,5402_7778195_6471002,5402_516
5356_123843,316,5402_23612,Baldoyle,7637,0,5402_7778195_6471008,5402_517
5356_123843,315,5402_23613,Baldoyle,2404,0,5402_7778195_6471003,5402_516
5356_123843,313,5402_23614,Baldoyle,12008,0,5402_7778195_6471007,5402_516
5356_123843,314,5402_23615,Baldoyle,20105,0,5402_7778195_6471007,5402_516
5356_123843,315,5402_23616,Baldoyle,2638,0,5402_7778195_6471007,5402_516
5356_123843,313,5402_23617,Baldoyle,11940,0,5402_7778195_6471001,5402_517
5356_123843,314,5402_23618,Baldoyle,20037,0,5402_7778195_6471001,5402_517
5356_123843,316,5402_23619,Baldoyle,8705,0,5402_7778195_6471013,5402_518
5356_123814,314,5402_2362,Castle Ave,20281,0,5402_7778195_6130010,5402_49
5356_123843,314,5402_23620,Baldoyle,20058,0,5402_7778195_6471012,5402_516
5356_123843,313,5402_23621,Baldoyle,11961,0,5402_7778195_6471012,5402_516
