stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8230DB002766,2766,Kingswood Luas,,53.304556,-6.365683,,,,
8230DB002767,2767,Westgate Business Park,,53.310653,-6.35412,,,,
8230DB002768,2768,Crosslands Business Park,,53.313786,-6.357151,,,,
8230DB002769,2769,Merrywell Business Park,,53.314917,-6.353116,,,,
8230DB002770,2770,Robinhood Industrial Estate,,53.316542,-6.345803,,,,
8230DB002771,2771,Ballymount Drive,,53.316532,-6.342532,,,,
8230DB002772,2772,Ballymount Retail Centre,,53.31233,-6.357793,,,,
8230DB002773,2773,Walkinstown Crescent,,53.317222,-6.337192,,,,
8230DB002919,2919,Willbrook Road,,53.295924,-6.285437,,,,
8230DB002920,2920,Otterbrook,,53.293814,-6.287426,,,,
8230DB002921,2921,Willbrook Park,,53.291273,-6.289493,,,,
8230DB002922,2922,Fonthill Park,,53.28913,-6.290509,,,,
8230DB002923,2923,Glendoher Road,,53.28719,-6.291831,,,,
8230DB002924,2924,Everton Hall,,53.285828,-6.294045,,,,
8230DB002925,2925,Ballyboden Road,,53.283344,-6.296304,,,,
8230DB002941,2941,Ballyboden Road,,53.283089,-6.296719,,,,
8230DB002942,2942,Hillside Park,,53.284929,-6.295281,,,,
8230DB002943,2943,Glendoher Road,,53.287281,-6.291932,,,,
8230DB002944,2944,Edenbrook Court,,53.290035,-6.290278,,,,
8230DB002945,2945,Fairbrook Lawn,,53.291676,-6.289417,,,,
8230DB002946,2946,Willbrook Road,,53.294513,-6.287293,,,,
8230DB002947,2947,Rathfarnham Church,,53.296254,-6.285228,,,,
8230DB002948,2948,Ballyboden Crescent,,53.281953,-6.295819,,,,
8230DB002949,2949,Moyville Lawns,,53.281673,-6.293251,,,,
8230DB002950,2950,Pearse Brothers Park,,53.2817934073387,-6.28846191367872,,,,
8230DB002954,2954,Whitechurch Green,,53.278042,-6.286318,,,,
8230DB002955,2955,Ballyboden Church,,53.277872,-6.289533,,,,
8230DB002956,2956,Glenmore Park,,53.27812,-6.286164,,,,
8230DB002965,2965,Whitechurch Road,,53.280304,-6.284277,,,,
8230DB002966,2966,Hermitage Avenue,,53.282474,-6.278926,,,,
8230DB002967,2967,Eden Avenue,,53.2813395031682,-6.27691727465228,,,,
8230DB002968,2968,Three Rock Rovers,,53.280329,-6.273569,,,,
8230DB002980,2980,Three Rock Rovers,,53.280017,-6.273071,,,,
8230DB002981,2981,Eden Avenue,,53.281272,-6.27725,,,,
8230DB002983,2983,Pearse Brothers Park,,53.2816185848266,-6.28755407095945,,,,
8230DB002984,2984,Moyville Lawns,,53.281544,-6.293616,,,,
8230DB002991,2991,Hermitage Avenue,,53.283317,-6.279387,,,,
8230DB002992,2992,St Enda's Park,,53.284628,-6.281194,,,,
8230DB003006,3006,Glenlyon Park,,53.27875,-6.331203,,,,
8230DB003007,3007,Woodstown Shopping Centre,,53.275917,-6.331103,,,,
8230DB003365,3365,St Mary's Church,,53.359657,-6.439193,,,,
8230DB003366,3366,Lucan Heights,,53.358176,-6.441396,,,,
8230DB003367,3367,Lucan Village,,53.35638,-6.44944,,,,
8230DB003368,3368,Finnstown Abbey,,53.3445579030412,-6.44958211522962,,,,
8230DB003370,3370,Finnstown Abbey,,53.3444704239216,-6.44769290531114,,,,
8230DB003372,3372,Lucan Village,,53.3565643295806,-6.44809469057744,,,,
8230DB003373,3373,Lucan Heights,,53.3580827892559,-6.44184974350997,,,,
8230DB003374,3374,St Mary's Church,,53.359634,-6.439525,,,,
8230DB003376,3376,Cherrywood Grove,,53.321572,-6.407694,,,,
8230DB003377,3377,Cherrywood Drive,,53.320972,-6.410554,,,,
8230DB003378,3378,Oldchurch Avenue,,53.319698,-6.414774,,,,
8230DB003379,3379,Oldchurch Drive,,53.319065,-6.419211,,,,
8230DB003383,3383,Ballybane East,,53.31847,-6.44421,,,,
8230DB003384,3384,Ballybane West,,53.319394,-6.449685,,,,
8230DB003385,3385,Ballybane West,,53.320259,-6.454322,,,,
8230DB003386,3386,Clutterland,,53.318983,-6.463103,,,,
8230DB003387,3387,The Lodge,,53.318493,-6.466287,,,,
8230DB003389,3389,Peamount,,53.315732,-6.48021,,,,
8230DB003390,3390,Loughtown Road,,53.313183,-6.488269,,,,
8230DB003392,3392,Hynestown,,53.308224,-6.495512,,,,
8230DB003393,3393,Cornerpark,,53.303906,-6.499505,,,,
8230DB003394,3394,Peamount Road,,53.300564,-6.501078,,,,
8230DB003396,3396,Newcastle,,53.2997520681718,-6.49938085211241,,,,
8230DB003397,3397,Graydon Road,,53.299636,-6.496624,,,,
8230DB003398,3398,Aylmer Road,,53.298071,-6.493619,,,,
8230DB003399,3399,Newcastle Manor,,53.296055,-6.49201,,,,
8230DB003400,3400,Newcastle Manor,,53.295381,-6.490578,,,,
8230DB003401,3401,Aylmer Road,,53.297758,-6.49378,,,,
8230DB003402,3402,Graydon Road,,53.299607,-6.497121,,,,
8230DB003403,3403,Newcastle,,53.299776,-6.50058,,,,
8230DB003404,3404,Peamount Road,,53.300961,-6.501169,,,,
8230DB003405,3405,Cornerpark,,53.303605,-6.499861,,,,
8230DB003406,3406,Cornerpark Farm,,53.305936,-6.497949,,,,
8230DB003407,3407,Keeloges,,53.311257,-6.490888,,,,
8230DB003408,3408,Loughtown Road,,53.312274,-6.489547,,,,
8230DB003409,3409,Peamount,,53.315955,-6.480036,,,,
8230DB003410,3410,Hynestown,,53.307862,-6.496065,,,,
8230DB003411,3411,The Lodge,,53.3183,-6.46732,,,,
8230DB003412,3412,Clutterland,,53.319656,-6.461653,,,,
8230DB003413,3413,Kilmactalway,,53.321164,-6.458011,,,,
8230DB003414,3414,Ballybane West,,53.32017,-6.45301,,,,
8230DB003415,3415,Ballybane East,,53.31916,-6.44896,,,,
8230DB003416,3416,Kilcarberry Park,,53.31855,-6.44436,,,,
8230DB003417,3417,Kilcarbery,,53.318342,-6.435283,,,,
8230DB003418,3418,Castlegrange Green,,53.320033,-6.427175,,,,
8230DB003419,3419,Castlegrange Square,,53.320378,-6.424055,,,,
8230DB003420,3420,Oldchurch Drive,,53.319007,-6.420248,,,,
8230DB003421,3421,Oldchurch Avenue,,53.319755,-6.414997,,,,
8230DB003422,3422,Cherrywood Drive,,53.320818,-6.41176,,,,
8230DB003423,3423,Cherrywood Grove,,53.321803,-6.407491,,,,
8230DB003425,3425,Newlands Cross,,53.313902,-6.391996,,,,
8230DB003426,3426,Citywest Hotel,,53.283774,-6.440715,,,,
8230DB003427,3427,Newlands Cross,,53.31255,-6.39118,,,,
8230DB003432,3432,Bianconi Avenue East,,53.29131,-6.42818,,,,
8230DB003434,3434,Saggart Village,,53.280293,-6.444681,,,,
8230DB003436,3436,Springbank,,53.28304,-6.45264,,,,
8230DB003437,3437,Fitzmaurice Road,,53.283426,-6.458875,,,,
8230DB003438,3438,Bianconi Avenue East,,53.291444,-6.427971,,,,
8230DB003439,3439,Maple Grove,,53.28268,-6.463041,,,,
8230DB003440,3440,Coolamber Road,,53.281822,-6.465516,,,,
8230DB003441,3441,Forest Hills,,53.281188,-6.472857,,,,
8230DB003443,3443,School Road,,53.280098,-6.477605,,,,
8230DB003444,3444,Hillview,,53.281186,-6.474792,,,,
8230DB003445,3445,Forest Hills,,53.281336,-6.471772,,,,
8230DB003446,3446,Rathcoole,,53.281565,-6.467925,,,,
8230DB003447,3447,Coolamber Road,,53.281917,-6.465273,,,,
8230DB003448,3448,Maple Grove,,53.282823,-6.462976,,,,
8230DB003449,3449,Fitzmaurice Road,,53.2835347002061,-6.45896107428159,,,,
8230DB003453,3453,Springbank,,53.282961,-6.452818,,,,
8230DB003454,3454,Millrace Court,,53.281654,-6.447691,,,,
8230DB003455,3455,Saggart Village,,53.280349,-6.444814,,,,
8230DB003456,3456,Citywest Hotel,,53.283803,-6.440879,,,,
8230DB003457,3457,Garter Lane,,53.2900246105636,-6.43828275201961,,,,
8230DB003461,3461,Green Isle Hotel,,53.309594,-6.404509,,,,
8230DB003465,3465,Boot Road,,53.317374,-6.39559,,,,
8230DB003886,3886,Primrose Lane,,53.35569,-6.454166,,,,
8230DB003887,3887,Ardeevin Avenue,,53.355229,-6.458779,,,,
8230DB003888,3888,Old Cornmill Road,,53.355154,-6.462718,,,,
8230DB003890,3890,Dodsboro Road,,53.3506892844034,-6.46430558673123,,,,
8230DB003891,3891,Woodview Heights,,53.3519418727904,-6.4631639865936,,,,
8230DB003892,3892,Weston Estate,,53.35614,-6.475151,,,,
8230DB003893,3893,Weston Aerodrome,,53.353084,-6.480774,,,,
8230DB003896,3896,Dept of Agriculture,,53.346888,-6.494662,,,,
8230DB003943,3943,Dept of Agriculture,,53.3470719009187,-6.49429491936121,,,,
8230DB003945,3945,Weston Aerodrome,,53.353701713245,-6.47986535837244,,,,
8230DB003946,3946,Weston Estate,,53.3561153446018,-6.47531763919961,,,,
8230DB003947,3947,Celbridge Road,,53.358165,-6.473231,,,,
8230DB003949,3949,Leixlip Road,,53.3555169185499,-6.46021107416006,,,,
8230DB003950,3950,Ball Alley House,,53.355603,-6.45501,,,,
8230DB004001,4001,Liffey Valley Golf,,53.3589228488577,-6.47206238135665,,,,
8230DB004004,4004,The Pines,,53.250038,-6.454246,,,,
8230DB004005,4005,Glenareen,,53.247706,-6.455993,,,,
8230DB004006,4006,Brittas Grange,,53.241581,-6.455644,,,,
8230DB004007,4007,Brittas Cottages,,53.238017,-6.455248,,,,
8230DB004008,4008,McDonagh's Lane,,53.2368,-6.454318,,,,
8230DB004009,4009,Listeen Road,,53.23162,-6.457591,,,,
8230DB004010,4010,Fairway View,,53.232844,-6.456318,,,,
8230DB004069,4069,Fairway View,,53.232696,-6.456698,,,,
8230DB004070,4070,McDonagh's Lane,,53.237474,-6.455043,,,,
8230DB004071,4071,Brittas Grange,,53.241367,-6.455802,,,,
8230DB004072,4072,Glenareen,,53.248653,-6.45557,,,,
8230DB004073,4073,The Pines,,53.25075,-6.45377,,,,
8230DB004340,4340,Tallaght Square,,53.28571,-6.37242,,,,
8230DB004344,4344,Tallaght Square,,53.28607,-6.3733,,,,
8230DB004347,4347,Tallaght Luas,,53.286222,-6.375007,,,,
8230DB004348,4348,Tallaght Luas,,53.286672,-6.37505,,,,
8230DB004379,4379,Red Cow Luas,,53.316296,-6.373715,,,,
8230DB004392,4392,Greenhills College,,53.306967,-6.334004,,,,
8230DB004401,4401,Palmerstown Bypass,,53.354756,-6.37171,,,,
8230DB004409,4409,Clondalkin Village,,53.322347,-6.39309,,,,
8230DB004410,4410,St Mark's Grove,,53.3452489649675,-6.40652692613806,,,,
8230DB004411,4411,Shancastle Park,,53.3509677182543,-6.40469131774696,,,,
8230DB004435,4435,Tallaght Village,,53.288843,-6.363568,,,,
8230DB004436,4436,Old Blessington Road,,53.289168,-6.366976,,,,
8230DB004438,4438,Lake Drive,,53.293315,-6.422607,,,,
8230DB004440,4440,Brookview Road,,53.286429,-6.407037,,,,
8230DB004441,4441,Brookfield Road,,53.288527,-6.404604,,,,
8230DB004445,4445,Killinarden West,,53.280811,-6.38889,,,,
8230DB004446,4446,Airton Road,,53.293999,-6.355511,,,,
8230DB004532,4532,Hazelwood Crescent,,53.312012,-6.405244,,,,
8230DB004534,4534,Saint John's Drive,,53.313122,-6.408234,,,,
8230DB004535,4535,Saint John's Green,,53.315644,-6.408005,,,,
8230DB004536,4536,Hazelwood Crescent,,53.312114,-6.40548,,,,
8230DB004537,4537,Oak Way,,53.310872,-6.401985,,,,
8230DB004545,4545,Grange Castle Gate,,53.319283,-6.434378,,,,
8230DB004549,4549,Woodford Drive,,53.3212566232535,-6.37759441935152,,,,
8230DB004550,4550,Watery Lane,,53.324917,-6.390336,,,,
8230DB004551,4551,Woodford Walk,,53.3264970336262,-6.38292027025669,,,,
8230DB004552,4552,Pfizer,,53.325086,-6.4396,,,,
8230DB004554,4554,Grange Castle,,53.326928,-6.439547,,,,
8230DB004555,4555,Pfizer,,53.325029,-6.439406,,,,
8230DB004557,4557,Rathcoole,,53.281294,-6.469195,,,,
8230DB004558,4558,Peamount Lane,,53.317575,-6.471814,,,,
8230DB004559,4559,Peamount Lane,,53.317536,-6.47153,,,,
8230DB004560,4560,School Road,,53.279495,-6.477537,,,,
8230DB004561,4561,Foxborough Road,,53.341766,-6.423732,,,,
8230DB004562,4562,Foxborough Road,,53.3406580869693,-6.42426876139014,,,,
8230DB004564,4564,Rathlawns,,53.277325,-6.480043,,,,
8230DB004576,4576,Grange Castle Gate,,53.319363,-6.4343,,,,
8230DB004577,4577,Wellington Lane,,53.295444556127,-6.32312583909486,,,,
8230DB004578,4578,Saint Jude's GAA,,53.297563,-6.326118,,,,
8230DB004599,4599,Hermitage Road,,53.3577587404062,-6.42333743295062,,,,
8230DB004601,4601,Ballyowen Park,,53.355756,-6.422089,,,,
8230DB004602,4602,The Penny Hill,,53.347626,-6.424477,,,,
8230DB004603,4603,Castle Road,,53.3460962010452,-6.42022321155946,,,,
8230DB004604,4604,Earlsfort Road,,53.3444031949384,-6.41861870112445,,,,
8230DB004605,4605,Foxborough Hall,,53.343333,-6.421992,,,,
8230DB004606,4606,Foxborough Place,,53.339793,-6.426148,,,,
8230DB004607,4607,Moy Glas Dene,,53.340341,-6.430227,,,,
8230DB004608,4608,Griffeen Road,,53.342409,-6.432329,,,,
8230DB004609,4609,Elm Wood,,53.34594,-6.432875,,,,
8230DB004610,4610,Lucan Leisure Centre,,53.347942,-6.437518,,,,
8230DB004611,4611,St Finnian's,,53.348924,-6.439766,,,,
8230DB004612,4612,Arthur Griffith Park,,53.3474491563756,-6.44246287111903,,,,
8230DB004613,4613,Esker Cottages,,53.3450849760289,-6.44450154015427,,,,
8230DB004616,4616,Lucan Comm College,,53.347696,-6.451105,,,,
8230DB004617,4617,Grange Castle,,53.326666,-6.439452,,,,
8230DB004619,4619,Foxborough Place,,53.339895,-6.426339,,,,
8230DB004620,4620,Lucan Comm College,,53.347236,-6.450972,,,,
8230DB004623,4623,Balgaddy Road,,53.3404183668915,-6.43063001958678,,,,
8230DB004624,4624,Lucan Leisure Centre,,53.347913,-6.436663,,,,
8230DB004625,4625,Griffeen Road,,53.3454409603086,-6.43187238260652,,,,
8230DB004626,4626,Arthur Griffith Park,,53.3473099255832,-6.4428134051696,,,,
8230DB004627,4627,St Finnian's,,53.3491988362226,-6.43948508708763,,,,
8230DB004628,4628,Moy Glas Park,,53.3433597331941,-6.43217403778818,,,,
8230DB004629,4629,Foxborough Hall,,53.3434890596941,-6.42221194778236,,,,
8230DB004630,4630,Earlsfort,,53.344657,-6.418774,,,,
8230DB004631,4631,Castle Road,,53.3466226683558,-6.42265196228195,,,,
8230DB004632,4632,Ballyowen Road,,53.347586,-6.424794,,,,
8230DB004633,4633,Ballyowen Park,,53.354980161821,-6.4218776425824,,,,
8230DB004640,4640,Tallaght Hospital,,53.28933,-6.37397,,,,
8230DB004641,4641,Russell View,,53.282872,-6.401815,,,,
8230DB004642,4642,Jobstown Road,,53.280845,-6.403435,,,,
8230DB004643,4643,Jobstown Road,,53.28082,-6.403631,,,,
8230DB004644,4644,Russell Lane,,53.283676,-6.402745,,,,
8230DB004645,4645,Swiftbrook,,53.284861,-6.406015,,,,
8230DB004646,4646,Tallaght Hospital,,53.28944,-6.37427,,,,
8230DB004647,4647,Belgard Square North,,53.290058,-6.371532,,,,
8230DB004662,4662,Greenhills Industrial Estate,,53.313305,-6.341216,,,,
8230DB004663,4663,Watery Lane,,53.325142,-6.389081,,,,
8230DB004664,4664,Clondalkin Village,,53.32245,-6.39227,,,,
8230DB004665,4665,Boot Road,,53.317239,-6.395518,,,,
8230DB004666,4666,Saint John's Avenue,,53.316823,-6.398055,,,,
8230DB004667,4667,Saint John's Park East,,53.317479,-6.401348,,,,
8230DB004668,4668,Cherrywood Avenue,,53.320338,-6.406164,,,,
8230DB004669,4669,Mill Court Way,,53.3199,-6.421822,,,,
8230DB004670,4670,Saint Cuthbert's Court,,53.321228,-6.422403,,,,
8230DB004671,4671,Cherrywood Avenue,,53.320155,-6.405841,,,,
8230DB004672,4672,Saint John's Park East,,53.317548,-6.40112,,,,
8230DB004673,4673,Clondalkin Church,,53.318097,-6.395186,,,,
8230DB004674,4674,Yellow Meadows Dr,,53.326081560826,-6.38277084481012,,,,
8230DB004677,4677,Lealand Drive,,53.323014,-6.409968,,,,
8230DB004688,4688,Shancastle Park,,53.3504093402239,-6.40460702189292,,,,
8230DB004689,4689,Fonthill Retail Park,,53.3476991984373,-6.40559441371749,,,,
8230DB004690,4690,Fonthill Retail Park,,53.349509439251,-6.40519639715848,,,,
8230DB004691,4691,Rowlagh Crescent,,53.3435086159179,-6.40744789046173,,,,
8230DB004713,4713,Bianconi Avenue East,,53.291289,-6.427136,,,,
8230DB004714,4714,Castle Drive,,53.288747,-6.423855,,,,
8230DB004715,4715,Liffey Valley West,,53.352679,-6.395599,,,,
8230DB004749,4749,Sally Park Close,,53.285427,-6.330448,,,,
8230DB004750,4750,Monalea Grove,,53.28247,-6.33018,,,,
8230DB004751,4751,Carrig Wood,,53.279018,-6.332332,,,,
8230DB004754,4754,Ballycullen Drive,,53.278208,-6.336802,,,,
8230DB004757,4757,Ballycullen Drive,,53.278325,-6.336813,,,,
8230DB004758,4758,Carrig Wood,,53.279123,-6.332193,,,,
8230DB004759,4759,Monalea Grove,,53.282443,-6.330444,,,,
8230DB004760,4760,Sally Park Close,,53.2853558740753,-6.33052521086227,,,,
8230DB004762,4762,Westbourne Avenue,,53.320902,-6.419443,,,,
8230DB004763,4763,Mill Court Avenue,,53.321216,-6.416744,,,,
8230DB004796,4796,Glenfield,,53.347363,-6.406013,,,,
8230DB004797,4797,St Ronan's Avenue,,53.337065157306,-6.40549559350714,,,,
8230DB004798,4798,Whitethorn Crescent,,53.345614,-6.38092,,,,
8230DB004799,4799,Ballyfermot Road,,53.3451937376096,-6.37907372188316,,,,
8230DB004861,4861,Rossmore Crescent,,53.296639,-6.321159,,,,
8230DB004862,4862,Orwell Park Green,,53.299205,-6.319543,,,,
8230DB004863,4863,Orwell Park Green,,53.299303,-6.319479,,,,
8230DB004864,4864,Rossmore Road,,53.2974519836119,-6.32015167589773,,,,
8230DB004865,4865,Rossmore Crescent,,53.296166,-6.321402,,,,
8230DB004869,4869,Saint Colmcilles Way,,53.279114,-6.318757,,,,
8230DB004870,4870,Woodstown Crescent,,53.27673,-6.32963,,,,
8230DB004871,4871,Wood Dale View,,53.276111,-6.336569,,,,
8230DB004872,4872,Parklands,,53.2755620147915,-6.34234810723409,,,,
8230DB004873,4873,Old Court Farm,,53.275033,-6.346957,,,,
8230DB004874,4874,Old Court Road,,53.274697,-6.350629,,,,
8230DB004877,4877,Parkwood Grove,,53.276573,-6.359584,,,,
8230DB004878,4878,Aylesbury Shopping Centre,,53.276784,-6.366398,,,,
8230DB004880,4880,Aylesbury Shopping Centre,,53.276946,-6.366407,,,,
8230DB004882,4882,Old Court Road,,53.274792,-6.35034,,,,
8230DB004883,4883,Old Court Farm,,53.275139,-6.346833,,,,
8230DB004884,4884,Parklands,,53.275628,-6.3426,,,,
8230DB004885,4885,Wood Dale View,,53.276219,-6.336595,,,,
8230DB004886,4886,Woodstown Crescent,,53.276859,-6.329687,,,,
8230DB004887,4887,Saint Colmcilles Way,,53.279473,-6.318038,,,,
8230DB004888,4888,Palmers Crescent,,53.34743,-6.378929,,,,
8230DB004927,4927,Hazelgrove,,53.274836,-6.394348,,,,
8230DB004928,4928,Knockmore Avenue,,53.275993,-6.394859,,,,
8230DB004929,4929,Verschoyle Avenue,,53.280806,-6.421418,,,,
8230DB004930,4930,Citywest Road,,53.28757,-6.422488,,,,
8230DB004931,4931,Castle Drive,,53.289019,-6.42536,,,,
8230DB004932,4932,Magna Drive,,53.278861,-6.4205,,,,
8230DB004933,4933,Belfry,,53.27764,-6.41927,,,,
8230DB004960,4960,Citywest Road,,53.285051,-6.421621,,,,
8230DB005008,5008,Belgard Square North,,53.29045,-6.369357,,,,
8230DB005022,5022,Lake Drive,,53.29338,-6.422829,,,,
8230DB005023,5023,Kiltipper Way,,53.275702,-6.373397,,,,
8230DB005024,5024,Marlfield,,53.270727,-6.371097,,,,
8230DB005056,5056,Hermitage Clinic,,53.3575214900454,-6.40279392760984,,,,
8230DB005058,5058,Ballyowen Road,,53.350899,-6.422494,,,,
8230DB005119,5119,Brownsbarn Orchard,,53.297902,-6.420127,,,,
8230DB005120,5120,Kingswood Hotel,,53.300758,-6.418627,,,,
8230DB005121,5121,Corkagh Demesne,,53.30447,-6.413928,,,,
8230DB005122,5122,Newlands Manor,,53.30698,-6.407352,,,,
8230DB005123,5123,Newlands Manor,,53.307047,-6.406975,,,,
8230DB005124,5124,Corkagh Demesne,,53.30422,-6.41433,,,,
8230DB005125,5125,Brownsbarn Orchard,,53.298504,-6.41943,,,,
8230DB005126,5126,Rathlawns,,53.277297,-6.479954,,,,
8230DB005129,5129,Butterfield Avenue,,53.297709,-6.28577,,,,
8230DB005130,5130,Charleville Square,,53.296694,-6.293327,,,,
8230DB005131,5131,Charleville Square,,53.296974,-6.291606,,,,
8230DB005132,5132,Owendore Avenue,,53.297946220461,-6.28666082155279,,,,
8230DB005133,5133,Castle Park,,53.29051,-6.343059,,,,
8230DB005150,5150,Ashleaf Shopping Centre,,53.315578,-6.317369,,,,
8230DB005161,5161,Marlfield,,53.270891,-6.371901,,,,
8230DB005162,5162,Kiltipper Way,,53.276246,-6.373767,,,,
8230DB005164,5164,Fforster Green,,53.350377,-6.423114,,,,
8230DB005169,5169,Merrywell Business Park,,53.314718,-6.353663,,,,
8230DB006001,6001,Kingswood Avenue,,53.294477,-6.419399,,,,
8230DB006002,6002,Kingswood Avenue,,53.29527,-6.418214,,,,
8230DB006003,6003,Green Isle Hotel,,53.309996,-6.403668,,,,
8230DB006011,6011,Michael Collins Park,,53.32758,-6.396541,,,,
8230DB006013,6013,Nangor Road Roundabout,,53.324062,-6.40568,,,,
8230DB006014,6014,Michael Collins Park,,53.32744,-6.397537,,,,
8230DB006075,6075,Whitebrook,,53.283229,-6.390943,,,,
8230DB006083,6083,Walkinstown Crescent,,53.317105,-6.337211,,,,
8230DB006095,6095,Glenshane,,53.2867623972427,-6.39633029423498,,,,
8230DB006119,6119,Keeloges,,53.311299,-6.490632,,,,
8230DB006124,6124,St Brigid's Home,,53.255387,-6.448792,,,,
8230DB006132,6132,Wellington Lane,,53.295636,-6.323328,,,,
8230DB006141,6141,Long Mile Road,,53.323606,-6.349704,,,,
8230DB006143,6143,Rosebank,,53.328256,-6.393363,,,,
8230DB006144,6144,Robinhood Industrial Estate,,53.3233985618198,-6.34897592155834,,,,
8230DB006145,6145,Nangor Road East,,53.32488,-6.355389,,,,
8230DB006146,6146,Killeen Road,,53.32637,-6.360466,,,,
8230DB006147,6147,Willow Road,,53.326957,-6.365908,,,,
8230DB006149,6149,Riverview Business Park,,53.328293,-6.37485,,,,
8230DB006150,6150,Aras na Cluaine,,53.32828,-6.38512,,,,
8230DB006152,6152,Aras na Cluaine,,53.328428,-6.384168,,,,
8230DB006153,6153,Riverview Business Park,,53.328432,-6.374515,,,,
8230DB006154,6154,Killeen Road,,53.326432,-6.360389,,,,
8230DB006155,6155,Nangor Road East,,53.324985,-6.355175,,,,
8230DB006163,6163,Greentrees Park,,53.309462,-6.320687,,,,
8230DB006170,6170,South City Business Park,,53.277099,-6.375009,,,,
8230DB006184,6184,Greenoge,,53.296662,-6.470535,,,,
8230DB006185,6185,Greenoge,,53.296704,-6.470264,,,,
8230DB006186,6186,Grants Row,,53.293061,-6.472194,,,,
8230DB006187,6187,Ballynakelly,,53.295089,-6.488833,,,,
8230DB006188,6188,Tay Lane,,53.293683,-6.478652,,,,
8230DB006215,6215,Grants Row,,53.294078,-6.471558,,,,
8230DB006216,6216,Tay Lane,,53.294,-6.48194,,,,
8230DB006242,6242,Rosebank,,53.328298,-6.393842,,,,
8230DB006243,6243,Willow Road,,53.327082,-6.365813,,,,
8230DB006244,6244,Alpine Heights,,53.32273,-6.408207,,,,
8230DB006245,6245,Alpine Heights,,53.322858,-6.408397,,,,
8230DB006247,6247,Dunawley Avenue,,53.325485,-6.405192,,,,
8230DB006277,6277,Stocking Avenue,,53.272912,-6.313017,,,,
8230DB006278,6278,Stocking Wood,,53.273345,-6.315669,,,,
8230DB006279,6279,Woodstown,,53.27178,-6.322583,,,,
8230DB006280,6280,Dalriada,,53.271083,-6.326044,,,,
8230DB006282,6282,Dalriada Park,,53.271636,-6.328961,,,,
8230DB006283,6283,Dalriada Court,,53.272334,-6.329413,,,,
8230DB006285,6285,Dalriada,,53.271131,-6.326267,,,,
8230DB006286,6286,Woodstown,,53.271937,-6.322202,,,,
8230DB006287,6287,Stocking Wood,,53.273453,-6.31631,,,,
8230DB006288,6288,Stocking Avenue,,53.272943,-6.312626,,,,
8230DB006289,6289,Adamstown Station,,53.33628,-6.46891,,,,
8230DB006290,6290,Adamstown Station,,53.33641,-6.46999,,,,
8230DB006298,6298,Airpark Avenue,,53.274507,-6.303748,,,,
8230DB006324,6324,Prospect Estate,,53.276336,-6.302191,,,,
8230DB006325,6325,Airpark Avenue,,53.274548,-6.303506,,,,
8230DB006326,6326,Woodstown Shopping Centre,,53.275373,-6.331349,,,,
8230DB006335,6335,Dalriada Court,,53.272584,-6.329898,,,,
8230DB006336,6336,Prospect Estate,,53.276436,-6.302277,,,,
8230DB006339,6339,Stocking Lane,,53.279357,-6.300976,,,,
8230DB006341,6341,Stocking Hill,,53.273013,-6.30865,,,,
8230DB006342,6342,Stocking Hill,,53.273047,-6.307929,,,,
8230DB006343,6343,Glenvara Park,,53.2796,-6.331574,,,,
8230DB007015,7015,Lynche's Lane,,53.330687,-6.431483,,,,
8230DB007016,7016,Lynche's Lane,,53.330753,-6.431766,,,,
8230DB007049,7049,Vesey Park,,53.351305,-6.449397,,,,
8230DB007050,7050,Hillcrest,,53.351021,-6.45106,,,,
8230DB007062,7062,Tallaght Leisure Centre,,53.28481,-6.393494,,,,
8230DB007063,7063,Rosemount SC,,53.290244,-6.298024,,,,
8230DB007064,7064,Rosemount SC,,53.28951,-6.298188,,,,
8230DB007065,7065,Ballyroan Road,,53.288361,-6.298294,,,,
8230DB007066,7066,Butterfield Park,,53.287703,-6.296295,,,,
8230DB007067,7067,Whitechurch Way,,53.277834,-6.288755,,,,
8230DB007068,7068,St Enda's Park,,53.284661,-6.281028,,,,
8230DB007069,7069,Boden Park,,53.27917,-6.30469,,,,
8230DB007070,7070,Boden Park,,53.279429,-6.306687,,,,
8230DB007117,7117,Castlegate Drive,,53.33764,-6.460915,,,,
8230DB007118,7118,Stratton Grove,,53.337339,-6.46402,,,,
8230DB007119,7119,Castlegate Drive,,53.337813,-6.459708,,,,
8230DB007120,7120,Stratton Grove,,53.337556851648,-6.46351609880674,,,,
8230DB007121,7121,Whitestown Industrial Estate,,53.278406,-6.373925,,,,
8230DB007122,7122,Tallaght Stadium,,53.282616,-6.374889,,,,
8230DB007123,7123,Tallaght Stadium,,53.283295,-6.375254,,,,
8230DB007127,7127,Castlegate Walk,,53.3382071139868,-6.45679527574226,,,,
8230DB007128,7128,Castlegate Walk,,53.3379670784349,-6.45699915870074,,,,
8230DB007137,7137,Griffeen Avenue,,53.3406696929154,-6.44364105656474,,,,
8230DB007138,7138,Johnsbridge Avenue,,53.3412923405919,-6.44521026847398,,,,
8230DB007139,7139,Rossberry Avenue,,53.3392745036581,-6.43729457556755,,,,
8230DB007140,7140,Rossberry Avenue,,53.3392307652722,-6.43738627747236,,,,
8230DB007141,7141,Haydens Park,,53.339735,-6.440867,,,,
8230DB007142,7142,Foxborough Rise,,53.339873,-6.428803,,,,
8230DB007143,7143,Castlegate Way,,53.34014,-6.45296,,,,
